Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","80.4958788693","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","82.8148614811","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","83.7392773635","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","94.0605885845","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","99.6935444555","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","106.24586696","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","126.2988134535","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","115.789637805","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","90.2878289908","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","126.2353192148","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","139.2042394187","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","143.9841319952","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","148.7664706277","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","142.7364709856","Fc","Calculated data"
"PI","Producer Price Indices - Annual","63","Estonia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","118.3420546246","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","68.8930685854","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","83.5262080369","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","80.0539612906","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","74.185009085","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","74.3879545332","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","76.7242923726","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","83.2351618125","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","85.6615011674","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","70.3714711906","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","61.4556261618","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","84.094966872","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","90.2565151619","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","101.4593872808","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","108.2840975573","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","179.9358528635","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","235.8819608828","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","225.5914180418","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","215.0151595006","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","286.2732835807","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","374.9763630013","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","372.1281018929","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","414.01593186","Fc","Calculated data"
"PI","Producer Price Indices - Annual","238","Ethiopia","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","452.0151171563","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","84.2321462357","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","86.3969281392","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","91.4824053138","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","97.7065284428","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","101.7796004627","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","95.4651812598","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","121.4581177689","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","91.2484246344","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","82.3748720015","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","102.9759520534","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","97.3729001838","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","101.4577906849","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","100.0035312701","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","105.4775028092","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","94.5189659207","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","106.8845363936","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","104.6710521174","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","126.2644360062","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","103.6386644098","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","110.9413271169","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","117.255343889","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","119.2943958295","Fc","Calculated data"
"PI","Producer Price Indices - Annual","66","Fiji","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","135.4627283037","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","180.1416450164","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","182.6028441014","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","180.3684386747","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","177.2876776257","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","102.2069834354","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","101.7567552437","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","102.6688621864","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","105.3081593811","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","102.1845273168","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","99.2246508463","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","100.1172908512","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","102.6265628111","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","103.3507203767","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","102.5128575785","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","96.8844069605","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","100.6027354611","Fc","Calculated data"
"PI","Producer Price Indices - Annual","67","Finland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","117.8619439714","Fc","Calculated data"
